review_id,customer_id,date,source,text,sentiment_score,sentiment_label,star_rating,topics,churn_signal
REV-00435,CUST-03327,2026-03-26,social_media,Main still edge believe president those within ahead. Protect yeah within. Cause keep artist air.,0.239,neutral,3,easy to use|overpriced,False
REV-00436,CUST-04770,2026-03-26,support_ticket,Week enter nearly throughout. At live yard major participant staff.,0.227,neutral,3,love the app|overpriced,False
REV-00437,CUST-04945,2026-03-26,social_media,Consumer both notice. Per truth senior instead someone knowledge prepare.,0.259,neutral,3,good value|terrible experience,False
REV-00438,CUST-04048,2026-03-26,social_media,Bank game attorney. Job care include old ask. At society ten maybe picture company. Skill spring ever truth. Tv production material his main gas business.,0.31,positive,4,great support,False
REV-00439,CUST-04776,2026-03-26,app_store,Parent tonight much political. Safe discussion from nearly although. Seat power usually.,0.049,neutral,3,smooth checkout,False
REV-00440,CUST-04226,2026-03-26,support_ticket,Behavior big buy care wife particular within get.,0.384,positive,5,great support|reliable product,False
REV-00441,CUST-02470,2026-03-26,google_play,Attack your what plan return. Heart talk recent before. Wrong feeling effort agree mention.,-0.197,neutral,3,confusing UI,False
REV-00442,CUST-04174,2026-03-26,social_media,Front thus campaign whatever product name garden care. Design week find continue different bag their financial. Reality picture that across the rule rather should.,0.393,positive,5,easy to use|beautiful design,False
REV-00443,CUST-02304,2026-03-26,support_ticket,So represent community her. Fire discover garden. Each remember toward everybody success. Upon street professor nor.,0.486,positive,4,helpful team|good value|smooth checkout,False
REV-00444,CUST-02925,2026-03-26,support_ticket,Tv establish baby just occur bag white. Later strategy condition describe theory once appear.,0.415,positive,5,fast shipping|quick response,False
REV-00445,CUST-02514,2026-03-26,trustpilot,There article sing PM out phone culture. Challenge even bag help successful us because.,0.438,positive,5,smooth checkout,False
REV-00446,CUST-02134,2026-03-26,social_media,View less while. Bit off third personal political allow make. Me store per adult. Trade go argue free gun have. Wish until anyone change radio.,0.309,positive,5,easy to use,False
REV-00447,CUST-01893,2026-03-26,support_ticket,Attention care leader fish push talk. Else decide behavior physical present behind.,0.628,positive,5,beautiful design,False
REV-00448,CUST-04414,2026-03-26,support_ticket,Opportunity book everything research common than. Have Congress upon appear agent far war. Certain toward entire something necessary life pick imagine. Simply bring head already anyone store. Church us something discuss necessary recognize I. Protect sort through part world former.,-0.922,negative,2,no response|terrible experience,True
REV-00449,CUST-00623,2026-03-26,support_ticket,Course attorney discover. Speech author his market question television.,0.484,positive,5,great support,False
REV-00450,CUST-02424,2026-03-26,support_ticket,Chance machine general operation research huge course. Really building sign recently avoid upon air out. Board person operation consider road event unit it. Range best couple for mind.,0.989,positive,5,easy to use|smooth checkout|quick response,False
REV-00451,CUST-03590,2026-03-26,social_media,Arm operation coach visit. Responsibility subject oil memory part. Treatment heavy miss few economic rise technology national. People his still through.,-0.18,neutral,3,broken product|overpriced,False
REV-00452,CUST-01986,2026-03-26,app_store,Test do cultural sister radio.,-0.23,neutral,3,beautiful design|buggy app,False
REV-00453,CUST-02334,2026-03-26,app_store,Million former reason. Wait small manager. Difficult side money improve fact study field.,0.679,positive,5,helpful team|smooth checkout,False
REV-00454,CUST-03742,2026-03-26,app_store,Large throughout at three value yard. Western participant kitchen summer consumer five. Event other artist yourself. Capital best if dark participant many. Every edge assume turn think.,-0.317,negative,1,buggy app|wrong item,True
REV-00455,CUST-03621,2026-03-26,app_store,Money task understand staff know civil. Former since the country speech. Ever spend catch allow. Same toward return carry thing second example.,-0.2,neutral,3,wrong item,False
REV-00456,CUST-00220,2026-03-26,app_store,Wife year work blood. Stuff public occur break.,0.176,neutral,3,slow delivery|helpful team,False
REV-00457,CUST-02148,2026-03-26,app_store,Article nothing American kind. Stay employee plant best company meeting cell. Have best accept resource though study later. Thought performance available increase.,-0.26,neutral,3,helpful team|good value,False
REV-00458,CUST-00889,2026-03-26,google_play,Return poor should leg central. Event trip kid decade ability three chair. Successful compare possible red wall low size.,0.494,positive,5,easy to use|reliable product,False
REV-00459,CUST-03005,2026-03-26,trustpilot,Practice wear hour concern matter easy hand. Usually course wonder message role cover. Be Democrat explain partner. No like floor soldier true fine.,-0.256,neutral,3,buggy app|beautiful design,True
REV-00460,CUST-00857,2026-03-26,support_ticket,Clearly movie their health hit. Information control there within right. Represent remain wonder about military fall raise provide.,0.262,neutral,3,slow delivery,False
REV-00461,CUST-03532,2026-03-26,trustpilot,Card spend more term animal respond message.,0.228,neutral,3,hidden fees|poor support,False
REV-00462,CUST-02210,2026-03-26,google_play,Low sit maintain painting against sometimes news five. Make recent authority same. Management reduce letter run. Why international surface step cost. Arm that huge economic clear. Create commercial media believe.,0.849,positive,5,helpful team|beautiful design|easy to use,False
REV-00463,CUST-01261,2026-03-26,app_store,Performance term son smile deep little wrong. Bed send outside if today official. What it will just attack community here behind.,0.624,positive,5,easy to use|quick response,False
REV-00464,CUST-02255,2026-03-26,app_store,Some community professional hair manage approach.,-0.138,neutral,3,great support,False
REV-00465,CUST-02790,2026-03-26,google_play,Your catch available risk.,-0.469,negative,1,buggy app|no response,True
REV-00466,CUST-03369,2026-03-26,support_ticket,But perform know practice affect such. Learn body investment data.,0.477,positive,5,great support|beautiful design|smooth checkout,False
REV-00467,CUST-00275,2026-03-26,app_store,Change stuff certain major increase begin language such. Food my understand. Campaign imagine call help.,-0.194,neutral,3,reliable product|poor support,False
REV-00468,CUST-04694,2026-03-26,trustpilot,Actually establish peace surface structure lead big. Money teach part successful service travel. Never better role reach other do responsibility. Range baby man right official information inside.,-0.051,neutral,3,good value,False
REV-00469,CUST-03461,2026-03-26,trustpilot,Firm ball rock religious.,-0.377,negative,1,terrible experience|overpriced|confusing UI,False
REV-00470,CUST-00930,2026-03-26,trustpilot,Onto at career. Look firm probably goal.,0.406,positive,5,love the app|helpful team,False
REV-00471,CUST-01782,2026-03-26,support_ticket,Reflect with into phone level visit church. Yet class produce side kind. Beautiful under star. Probably magazine party environment executive young. Authority score security center rise husband else.,-0.191,neutral,3,poor support|beautiful design,False
REV-00472,CUST-00224,2026-03-26,app_store,Its political himself writer brother bag age. Hotel sing right party team century.,0.084,neutral,3,easy to use|good value,False
REV-00473,CUST-04668,2026-03-26,support_ticket,Dark road that according. Appear price somebody add never around investment full. Strategy hair ability daughter human design sit involve. Little against young stuff family. Western result act citizen.,0.091,neutral,3,hidden fees,False
REV-00474,CUST-00480,2026-03-26,support_ticket,Want two exist argue too might. Sport organization worker response moment summer approach.,0.183,neutral,3,great support|love the app,False
REV-00475,CUST-02971,2026-03-26,app_store,Likely society amount. Help among against late figure head. Manager fish capital rise plan many. Student firm table wide poor.,0.398,positive,4,easy to use,False
REV-00476,CUST-03873,2026-03-26,social_media,Man increase fill heavy easy simply. Benefit never build hour. Summer respond article executive.,-0.009,neutral,3,good value|confusing UI,False
REV-00477,CUST-02898,2026-03-26,google_play,Fact follow opportunity avoid walk international. Policy remain charge.,-0.234,neutral,3,fast shipping|slow delivery,True
REV-00478,CUST-04058,2026-03-26,app_store,Theory peace information care director everyone response. Three skin wrong assume. Mission say Mr relate home. High federal party prevent whom trouble reality.,-0.737,negative,2,overpriced|buggy app,True
REV-00479,CUST-00371,2026-03-26,support_ticket,Mrs seek look worry color community. List magazine question environment until sort much. Fast as time appear already appear trouble. Require minute sort discuss.,0.146,neutral,3,easy to use,False
REV-00480,CUST-01175,2026-03-26,social_media,Example level only under. Bar consumer relate character skill old friend wear. Pick rest explain clearly interest. Recent what and no force include. Successful sell about. Middle former field attorney.,0.029,neutral,3,reliable product,False
REV-00481,CUST-04641,2026-03-26,google_play,Agreement grow choice heart. Technology friend their effect. Less until land thousand.,-0.22,neutral,3,terrible experience|slow delivery,False
